Project Code as Word,PQ # as Word,Country as Word,Managed By as Word,Fulfill Via as Word,Vendor INCO Term as Word,Shipment Mode as Word,PQ First Sent to Client Date as Word,PQ First Sent to Client Date Value,PO Sent to Vendor Date as Word,PO Sent to Vendor Date Value,Scheduled Delivery Date Value,Delivered to Client Date Value,Delivery Recorded Date Value,Product Group as Word,Sub Classification as Word,Vendor as Word,Item Description as Word,Molecule/Test Type as Word,Brand as Word,Dosage as Word,Dosage Form as Word,Unit of Measure (Per Pack) Value,Line Item Quantity Value,Line Item Value Value,Pack Price Value,Unit Price Value,Manufacturing Site as Word,First Line Designation as Word,Weight (Kilograms) as Word,Weight (Kilograms) Value,Freight Cost (USD) as Word,Freight Cost (USD) Value,Line Item Insurance (USD) Value,PO / SO # Type as Word,PO / SO # ID Value,ASN/DN # Type as Word,ASN/DN # ID Value,IsDefective
56,867,30,1,2,7,1,-1,1327449600,2,-1,1335398400,1336089600,1336089600,2,3,45,58,24,2,8,3,60,350,5120.5,14.63,0.24,20,2,-1,5256.0,-1,9506.0,7.18,3,41530,2,2594,1
67,864,17,1,2,7,2,-1,1328832000,2,-1,1335225600,1333411200,1333411200,2,3,45,27,7,2,10,3,30,1150,4738.0,4.12,0.14,34,1,-1,70.0,-1,1494.6,6.64,3,41521,2,2596,1
67,1041,17,1,2,7,1,-1,1329696000,2,-1,1336003200,1332806400,1332806400,2,3,45,4,4,2,2,3,60,1614,3760.62,2.33,0.04,88,2,-1,1421.0,-1,4322.6,5.27,3,41630,2,2603,0
69,866,8,1,2,7,2,-1,1317686400,2,-1,1334275200,1334016000,1334016000,2,3,45,27,7,2,10,3,30,17422,71778.64,4.12,0.14,34,2,-1,21063.0,-1,29250.68,118.43,3,40850,2,2605,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1334275200,1334016000,1334016000,2,3,45,54,34,2,26,6,60,11574,127314.0,11.0,0.18,2,2,-1,21063.0,-1,29250.68,210.07,3,40850,2,2605,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1334275200,1334016000,1334016000,2,3,45,44,31,2,21,6,60,71030,382141.4,5.38,0.09,34,2,-1,21063.0,-1,29250.68,630.53,3,40850,2,2605,0
52,869,4,1,2,7,2,-1,1317081600,2,-1,1337040000,1334534400,1334534400,2,3,45,106,33,2,39,6,30,79075,709302.75,8.97,0.3,20,2,-1,10381.0,-1,8510.81,1170.35,3,40953,2,2608,1
55,850,14,1,2,7,2,-1,1312416000,2,-1,1336348800,1336608000,1336608000,2,3,45,54,34,2,26,6,60,2551,28622.22,11.22,0.19,2,2,-1,28088.0,-1,19652.22,47.23,3,40390,2,2616,1
63,1182,6,1,2,7,1,-1,1332892800,2,-1,1335398400,1333843200,1333843200,2,3,45,27,7,2,10,3,30,26962,111083.44,4.12,0.14,34,1,-1,1638.0,-1,18446.92,155.74,3,41810,2,2628,1
135,1042,42,1,2,7,1,-1,1333497600,2,-1,1337731200,1336435200,1336435200,2,3,45,27,7,2,10,3,30,6667,26067.97,3.91,0.13,34,1,-1,406.0,-1,3062.18,36.55,3,41910,2,2642,1
45,860,3,1,2,7,3,-1,1323302400,2,-1,1340150400,1335744000,1335744000,2,3,45,108,57,2,41,6,30,94153,521607.62,5.54,0.18,63,1,-1,10684.0,-1,27441.22,731.29,3,41921,2,2646,0
69,866,8,1,2,7,2,-1,1317686400,2,-1,1339459200,1337904000,1337904000,2,3,45,44,31,2,21,6,60,71030,333841.0,4.7,0.08,34,2,-1,14314.0,-1,15219.72,550.84,3,40870,2,2656,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1339459200,1337904000,1337904000,2,3,45,54,34,2,26,6,60,11574,119096.46,10.29,0.17,20,2,-1,14314.0,-1,15219.72,196.51,3,40870,2,2656,0
52,879,4,1,2,7,2,-1,1331164800,2,-1,1343260800,1339977600,1339977600,2,3,45,27,7,2,10,3,30,28452,111247.32,3.91,0.13,34,2,-1,4539.0,-1,4496.13,155.97,3,41710,2,2661,1
62,871,1,1,2,7,1,-1,1320969600,2,-1,1338336000,1338336000,1338336000,2,3,45,58,24,2,8,3,60,620,8153.0,13.15,0.22,20,2,-1,6798.0,-1,26205.83,11.43,3,41200,2,2652,1
52,879,4,1,2,7,2,-1,1331164800,2,-1,1345680000,1339977600,1339977600,2,3,45,106,33,2,39,6,30,9400,75576.0,8.04,0.27,20,1,-1,796.0,-1,4496.13,105.96,3,41701,2,2665,0
63,885,6,1,2,7,1,-1,1336694400,2,-1,1345766400,1338768000,1338768000,2,3,45,58,24,2,8,3,60,5232,68800.8,13.15,0.22,20,1,-1,526.0,-1,9994.57,96.46,3,42131,2,2672,1
67,877,17,1,2,7,2,-1,1336521600,2,-1,1345161600,1339113600,1339113600,2,3,45,12,11,2,6,6,60,18518,144070.04,7.78,0.13,20,2,-1,2939.0,-1,17665.42,201.99,3,42080,2,2677,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1344902400,1340755200,1340755200,2,3,45,44,31,2,21,6,60,66980,314806.0,4.7,0.08,34,1,-1,1838.0,-1,5530.11,519.43,3,40881,2,2683,1
45,873,3,1,2,7,3,-1,1330560000,2,-1,1343865600,1341792000,1341792000,2,3,45,136,8,2,5,3,120,24470,726269.6,29.68,0.25,2,1,-1,6808.0,-1,21347.12,1018.23,3,42333,2,2688,0
62,865,1,1,2,7,1,-1,1320969600,2,-1,1340236800,1339718400,1339718400,2,3,45,54,34,2,26,6,60,100000,1029000.0,10.29,0.17,20,1,-1,13055.0,-1,23994.1,1442.66,3,41170,2,2689,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1344902400,1340755200,1340755200,2,3,45,8,2,2,4,3,60,20000,48800.0,2.44,0.04,2,2,-1,7095.0,-1,5530.11,80.52,3,40883,2,2693,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1344902400,1340755200,1340755200,2,3,45,8,2,2,4,3,60,49037,119650.28,2.44,0.04,32,2,-1,7095.0,-1,5530.11,197.42,3,40883,2,2693,0
55,872,14,1,2,7,2,-1,1331856000,2,-1,1345507200,1345593600,1345593600,2,2,45,127,2,2,1,2,240,24496,47767.2,1.95,0.01,2,1,-1,9080.0,-1,6483.81,66.97,3,41790,2,2705,1
69,866,8,1,2,7,2,-1,1317686400,2,-1,1350345600,1340755200,1340755200,2,3,45,44,31,2,21,6,60,71030,333841.0,4.7,0.08,34,2,-1,7114.0,-1,5530.11,550.84,3,40891,2,2694,0
45,873,3,1,2,7,3,-1,1330560000,2,-1,1343865600,1338681600,1338681600,2,3,45,54,34,2,26,6,60,40000,440000.0,11.0,0.18,2,2,-1,14964.0,-1,17090.0,616.88,3,42335,2,2709,1
45,873,3,1,2,7,3,-1,1330560000,2,-1,1343865600,1338681600,1338681600,2,3,45,108,57,2,41,6,30,75000,415500.0,5.54,0.18,63,2,-1,11969.0,-1,17090.0,582.53,3,42336,2,2710,1
71,859,5,1,2,7,2,-1,1313971200,2,-1,1344297600,1343174400,1343174400,2,2,45,127,2,2,1,2,240,26439,51556.05,1.95,0.01,2,1,-1,9907.0,-1,3853.89,85.07,3,40470,2,2714,1
55,872,14,1,2,7,2,-1,1331856000,2,-1,1346716800,1345593600,1345593600,2,2,45,127,2,2,1,2,240,54128,105549.6,1.95,0.01,2,2,-1,22479.0,-1,6483.81,147.98,3,41770,2,2738,1
52,879,4,1,2,7,2,-1,1331164800,2,-1,1345680000,1343606400,1343606400,2,3,45,106,33,2,39,6,30,125000,888750.0,7.11,0.24,2,2,-1,33909.0,-1,16040.39,1246.03,3,41702,2,2749,1
52,879,4,1,2,7,2,-1,1331164800,2,-1,1345680000,1343606400,1343606400,2,3,45,106,33,2,39,6,30,425,3021.75,7.11,0.24,20,2,-1,33909.0,-1,16040.39,4.24,3,41702,2,2749,1
52,879,4,1,2,7,2,-1,1331164800,2,-1,1343260800,1343606400,1343606400,2,3,45,27,7,2,10,3,30,70156,267294.36,3.81,0.13,2,1,-1,6022.0,-1,18219.83,374.75,3,41712,2,2750,1
62,865,1,1,2,7,1,-1,1320969600,2,-1,1343692800,1343692800,1343692800,2,3,45,54,34,2,26,6,60,50000,490500.0,9.81,0.16,34,1,-1,5625.0,-1,11702.27,687.68,3,41172,2,2753,1
71,1121,5,1,2,7,2,-1,1327968000,2,-1,1346371200,1345593600,1345593600,2,3,45,133,28,2,17,6,30,153642,2310775.68,15.04,0.5,20,2,-1,30606.0,-1,9601.38,3239.71,3,41580,2,2761,1
45,860,3,1,2,7,3,-1,1323302400,2,-1,1343606400,1343088000,1343088000,2,3,45,114,61,2,43,6,30,7000,92890.0,13.27,0.44,20,1,-1,858.0,-1,16532.5,130.23,3,42800,2,2765,0
45,873,3,1,2,7,3,-1,1330560000,2,-1,1343865600,1343088000,1343088000,2,3,45,54,34,2,26,6,60,120036,1177553.16,9.81,0.16,20,2,-1,37944.0,-1,16532.5,1650.93,3,42802,2,2767,1
45,860,3,1,2,7,3,-1,1323302400,2,-1,1343606400,1343088000,1343088000,2,3,45,133,28,2,17,6,30,69356,1043114.24,15.04,0.5,20,1,-1,8038.0,-1,16532.5,1462.45,3,42804,2,2771,1
62,881,1,1,2,7,2,-1,1334793600,2,-1,1344988800,1344988800,1344988800,2,3,45,4,4,2,2,3,60,10080,22377.6,2.22,0.04,32,2,-1,740.0,-1,4754.52,31.37,3,42360,2,2778,1
63,885,6,1,2,7,1,-1,1336694400,2,-1,1345766400,1343692800,1343692800,2,3,45,58,24,2,8,3,60,12548,165006.2,13.15,0.22,20,1,-1,1297.0,-1,21520.66,231.34,3,42132,2,2779,1
67,1053,17,1,2,7,1,-1,1337040000,2,-1,1347321600,1344384000,1344384000,2,3,45,136,8,2,5,3,120,2427,72033.36,29.68,0.25,20,1,-1,647.0,-1,7263.17,100.99,3,42311,2,2780,1
62,1048,1,1,2,7,2,-1,1324425600,2,-1,1346371200,1344729600,1344729600,2,3,45,27,7,2,10,3,30,7684,29276.04,3.81,0.13,34,2,-1,4883.0,-1,16898.58,41.05,3,41341,2,2787,1
63,885,6,1,2,7,1,-1,1336694400,2,-1,1346371200,1345075200,1345075200,2,3,45,58,24,2,8,3,60,629,8271.35,13.15,0.22,2,1,-1,67.0,-1,1618.12,11.6,3,42111,2,2788,1
74,1233,9,1,2,7,1,-1,1343001600,2,-1,1346284800,1346284800,1346284800,2,2,45,127,2,2,1,2,240,30000,58500.0,1.95,0.01,2,1,-1,11101.0,-1,33216.14,82.02,3,42910,2,2790,1
45,873,3,1,2,7,3,-1,1330560000,2,-1,1345420800,1344902400,1344902400,2,3,45,114,61,2,43,6,30,23000,305210.0,13.27,0.44,20,1,-1,2437.0,-1,18461.23,427.9,3,42931,2,2792,1
45,873,3,1,2,7,1,-1,1330560000,2,-1,1346371200,1344902400,1344902400,2,3,45,54,34,2,26,6,60,132919,1303935.39,9.81,0.16,20,1,-1,18953.0,-1,18461.22,1828.12,3,42934,2,2799,1
79,1051,11,1,2,7,1,-1,1341446400,2,-1,1349136000,1346198400,1346198400,2,2,45,146,24,2,30,5,240,129,1612.5,12.5,0.05,2,2,-1,38.0,-1,4718.3,2.26,3,42780,2,2811,1
93,1052,33,1,2,7,1,-1,1337040000,2,-1,1360800000,1360800000,1360800000,2,3,45,4,4,2,2,3,60,458,1016.76,2.22,0.04,32,2,-1,3637.0,-1,25634.47,1.43,3,42340,2,2812,1
93,1052,33,1,2,7,1,-1,1337040000,2,-1,1360800000,1360800000,1360800000,2,3,45,54,34,2,26,6,60,4027,39504.87,9.81,0.16,32,2,-1,3637.0,-1,25634.47,55.39,3,42340,2,2812,0
45,873,3,1,2,7,1,-1,1330560000,2,-1,1346371200,1344816000,1344816000,2,3,45,8,2,2,4,3,60,86761,209961.62,2.42,0.04,32,2,-1,9697.0,-1,18461.22,294.37,3,42936,2,2818,1
116,876,17,1,2,7,1,-1,1338940800,2,-1,1351468800,1351468800,1351468800,2,3,45,108,57,2,41,6,30,24799,137386.46,5.54,0.18,20,2,-1,3865.0,-1,19667.94,192.62,3,42610,2,2829,0
67,877,17,1,2,7,2,-1,1336521600,2,-1,1351641600,1351641600,1351641600,2,3,45,108,57,2,41,6,30,19078,105692.12,5.54,0.18,32,1,-1,2030.0,-1,11846.85,148.18,3,42082,2,2831,0
71,1121,5,1,2,7,2,-1,1327968000,2,-1,1352937600,1352937600,1352937600,2,3,45,136,8,2,5,3,120,16114,472301.34,29.31,0.24,20,1,-1,4256.0,-1,6052.1,662.17,3,41582,2,2844,1
97,886,29,1,2,7,1,-1,1345161600,2,-1,1352937600,1350950400,1350950400,2,3,45,8,2,2,4,3,60,225,544.5,2.42,0.04,20,2,-1,513.0,-1,4934.43,0.76,3,43070,2,2858,1
55,880,14,1,2,7,2,-1,1340841600,2,-1,1351555200,1349827200,1349827200,2,3,45,54,34,2,26,6,60,49999,490490.19,9.81,0.16,32,2,-1,9370.0,-1,3855.94,687.67,3,42841,2,2863,1
52,883,4,1,2,7,2,-1,1335484800,2,-1,1349827200,1349395200,1349395200,2,3,45,133,28,2,17,6,30,60000,862800.0,14.38,0.48,20,2,-1,26199.0,-1,34356.26,1209.65,3,41992,2,2865,1
102,895,8,1,2,7,2,-1,1337040000,2,-1,1351641600,1349395200,1349395200,2,3,45,54,34,2,26,6,60,100000,981000.0,9.81,0.16,32,1,-1,14115.0,-1,8751.99,1375.36,3,42301,2,2866,1
97,886,29,1,2,7,1,-1,1345161600,2,-1,1354233600,1354233600,1354233600,2,3,45,12,11,2,6,6,60,300,2316.0,7.72,0.13,20,1,-1,25.0,-1,742.98,3.25,3,43080,2,2872,1
62,881,1,1,2,7,2,-1,1334793600,2,-1,1351555200,1351036800,1351036800,2,3,45,27,7,2,10,3,30,83,302.12,3.64,0.12,32,2,-1,6242.0,-1,17129.96,0.42,3,42400,2,2880,1
102,895,8,1,2,7,2,-1,1337040000,2,-1,1351641600,1350518400,1350518400,2,3,45,12,11,2,6,6,60,1006,7766.32,7.72,0.13,20,2,1,-1.0,1,-1.0,10.89,3,42302,2,2881,1
102,895,8,1,2,7,2,-1,1337040000,2,-1,1351641600,1350518400,1350518400,2,3,45,108,57,2,41,6,30,16799,90042.64,5.36,0.18,32,2,1,-1.0,1,-1.0,126.24,3,42302,2,2881,1
71,1124,5,1,2,7,2,-1,1335916800,2,-1,1354233600,1351641600,1351641600,2,3,45,106,33,2,39,6,30,43040,283633.6,6.59,0.22,20,2,-1,12181.0,-1,7134.39,397.65,3,42650,2,2883,0
52,883,4,1,2,7,2,-1,1335484800,2,-1,1351641600,1350604800,1350604800,2,3,45,8,2,2,4,3,60,45531,111095.64,2.44,0.04,32,2,-1,7567.0,-1,16697.66,155.76,3,41993,2,2884,1
71,1125,5,1,2,7,2,-1,1329264000,2,-1,1354233600,1352160000,1352160000,2,2,45,109,31,2,42,16,60,14798,63631.4,4.3,0.07,10,2,-1,3526.0,-1,8977.0,89.21,3,41550,2,2888,1
67,897,17,1,2,7,1,-1,1346284800,2,-1,1352332800,1351468800,1351468800,2,3,45,27,7,2,10,3,30,2700,10287.0,3.81,0.13,2,1,-1,234.0,-1,2154.1,14.42,3,43180,2,2890,1
62,902,1,1,2,7,2,-1,1347321600,2,-1,1359590400,1351036800,1351036800,2,2,45,118,6,2,1,5,240,3000,6300.0,2.1,0.01,2,1,-1,1152.0,-1,5971.13,8.83,3,43350,2,2896,1
52,883,4,1,2,7,2,-1,1335484800,2,-1,1355702400,1355702400,1355702400,2,3,45,106,33,2,39,6,30,132175,871033.25,6.59,0.22,20,2,-1,12561.0,-1,25636.2,1221.19,3,41990,2,2919,1
52,883,4,1,2,7,2,-1,1335484800,2,-1,1355702400,1355702400,1355702400,2,3,45,133,28,2,17,6,30,107000,1538660.0,14.38,0.48,20,2,-1,12561.0,-1,25636.2,2157.2,3,41990,2,2919,1
67,897,17,1,2,7,2,-1,1346284800,2,-1,1354752000,1353369600,1353369600,2,3,45,22,6,2,8,3,60,25,169.0,6.76,0.11,32,1,-1,1.0,-1,5220.79,0.24,3,43200,2,2922,0
67,1215,17,1,2,7,1,-1,1349827200,2,-1,1354838400,1354060800,1354060800,2,3,45,136,8,2,5,3,120,8335,222544.5,26.7,0.22,2,1,-1,2034.0,-1,10977.65,275.29,3,43530,2,2925,0
55,880,14,1,2,7,2,-1,1340841600,2,-1,1357862400,1357862400,1357862400,2,3,45,27,7,2,10,3,30,1928,7345.68,3.81,0.13,20,2,-1,12104.0,-1,7433.02,10.3,3,42830,2,2939,1
45,892,3,1,2,7,1,-1,1337731200,2,-1,1354579200,1354579200,1354579200,2,3,45,54,34,2,26,6,60,138508,1332446.96,9.62,0.16,20,2,-1,50634.0,-1,51090.0,1868.09,3,42680,2,2947,1
62,881,1,1,2,7,2,-1,1334793600,2,-1,1356912000,1354752000,1354752000,2,3,45,114,61,2,43,6,30,25644,340295.88,13.27,0.44,20,2,-1,4409.0,-1,17192.4,477.09,3,42373,2,2954,1
62,1057,1,1,2,7,2,-1,1343088000,2,-1,1359676800,1358121600,1358121600,2,3,45,12,11,2,6,6,60,25740,198712.8,7.72,0.13,32,2,-1,2705.0,-1,9879.25,278.6,3,42980,2,2958,1
62,1057,1,1,2,7,2,-1,1343088000,2,-1,1359676800,1358121600,1358121600,2,2,45,132,11,2,45,6,60,6800,18768.0,2.76,0.05,20,2,-1,2705.0,-1,9879.25,26.31,3,42980,2,2958,1
62,891,1,1,2,7,2,-1,1346889600,2,-1,1361923200,1358121600,1358121600,2,3,45,163,73,2,50,6,30,1800,40500.0,22.5,0.75,2,1,-1,174.0,-1,2148.5,56.78,3,43290,2,2959,1
71,1058,5,1,2,7,2,-1,1345766400,2,-1,1362355200,1362355200,1362355200,2,3,45,136,8,2,5,3,120,17201,459266.7,26.7,0.22,20,2,-1,4758.0,-1,6031.15,643.89,3,43120,2,2962,0
55,880,14,1,2,7,2,-1,1340841600,2,-1,1357862400,1357862400,1357862400,2,3,45,54,34,2,26,6,60,67609,650398.58,9.62,0.16,2,2,-1,18031.0,-1,7433.02,911.86,3,42832,2,2965,0
62,1057,1,1,2,7,1,-1,1343088000,2,-1,1362009600,1359072000,1359072000,2,2,45,143,7,2,4,3,90,4000,29200.0,7.3,0.08,34,1,-1,244.0,-1,3138.35,40.94,3,42970,2,2969,1
69,898,8,1,2,7,2,-1,1347321600,2,-1,1356048000,1355356800,1355356800,2,3,45,27,7,2,10,3,30,48072,171136.32,3.56,0.12,20,2,-1,5754.0,-1,10075.8,239.93,3,43221,2,2975,1
65,899,33,1,2,7,1,-1,1353024000,2,-1,1378857600,1378857600,1378857600,2,3,45,108,57,2,41,6,30,897,4314.57,4.81,0.16,79,2,-1,5897.0,-1,40434.04,5.34,3,43680,2,2981,1
67,906,17,1,2,7,1,-1,1355356800,2,-1,1361491200,1361750400,1361750400,2,3,45,22,6,2,8,3,60,2250,15210.0,6.76,0.11,10,2,-1,177.0,-1,3255.61,18.81,3,43930,2,2986,1
67,901,17,1,2,7,1,-1,1349827200,2,-1,1360540800,1362614400,1362614400,2,3,45,108,57,2,41,6,30,13620,65512.2,4.81,0.16,32,2,-1,2261.0,-1,13252.2,91.85,3,43491,2,3000,0
55,915,14,1,2,7,2,-1,1352678400,2,-1,1363910400,1363910400,1363910400,2,3,45,27,7,2,10,3,30,38000,135280.0,3.56,0.12,67,1,-1,3140.0,-1,7733.77,167.34,3,43800,2,3002,1
65,1060,33,1,2,7,1,-1,1353369600,2,-1,1363564800,1375920000,1375920000,2,2,45,141,34,2,47,16,60,3960,16434.0,4.15,0.07,20,2,-1,112.0,-1,9687.69,20.33,3,43750,2,3017,1
65,1060,33,1,2,7,1,-1,1353369600,2,-1,1363564800,1375920000,1375920000,2,2,45,148,12,2,4,15,30,42,462.0,11.0,0.37,2,2,-1,112.0,-1,9687.69,0.57,3,43750,2,3017,1
62,902,1,1,2,7,2,-1,1347321600,2,-1,1362009600,1362009600,1362009600,2,3,45,54,34,2,26,6,60,64160,550492.8,8.58,0.14,32,2,-1,13509.0,-1,36857.21,771.79,3,43321,2,3019,1
45,900,3,1,2,7,3,-1,1344470400,2,-1,1363305600,1361750400,1361750400,2,3,45,106,33,2,39,6,30,66700,404869.0,6.07,0.2,2,1,-1,12046.0,-1,37242.5,567.63,3,43047,2,3027,1
45,900,3,1,2,7,3,-1,1344470400,2,-1,1363305600,1361750400,1361750400,2,3,45,106,33,2,39,6,30,52546,318954.22,6.07,0.2,32,2,-1,12046.0,-1,37242.5,447.17,3,43047,2,3027,1
69,898,8,1,2,7,2,-1,1347321600,2,-1,1363219200,1363219200,1363219200,2,3,45,108,57,2,41,6,30,20519,96439.3,4.7,0.16,63,2,-1,23677.0,-1,9405.81,135.21,3,43210,2,3030,0
69,898,8,1,2,7,2,-1,1347321600,2,-1,1365984000,1363996800,1363996800,2,3,45,8,2,2,4,3,60,29131,65836.06,2.26,0.04,32,2,-1,8615.0,-1,49580.17,92.3,3,43212,2,3048,0
52,917,4,1,2,7,2,-1,1359331200,2,-1,1372118400,1364774400,1364774400,2,3,45,8,2,2,4,3,60,38929,87979.54,2.26,0.04,32,1,-1,2462.0,-1,16295.56,108.83,3,44471,2,3051,1
79,908,11,1,2,7,1,-1,1359331200,2,-1,1366243200,1363305600,1363305600,2,3,45,136,8,2,5,3,120,2871,71085.96,24.76,0.21,20,2,-1,1283.0,-1,12862.56,87.93,3,44520,2,3060,1
69,898,8,1,2,7,2,-1,1347321600,2,-1,1365984000,1365379200,1365379200,2,3,45,108,57,2,41,6,30,138974,653177.8,4.7,0.16,32,1,-1,14845.0,-1,14451.68,915.76,3,43213,2,3083,1
56,912,30,1,2,7,1,-1,1361318400,2,-1,1367452800,1364515200,1364515200,2,2,45,127,2,2,1,2,240,564,1099.8,1.95,0.01,2,1,-1,210.0,-1,1551.32,1.36,3,44650,2,3088,1
55,911,14,1,2,7,2,-1,1363651200,2,-1,1370476800,1371686400,1371686400,2,3,45,12,11,2,6,6,60,660,4798.2,7.27,0.12,10,2,-1,36920.0,-1,7852.98,5.94,3,44830,2,3110,0
55,911,14,1,2,7,2,-1,1363651200,2,-1,1370476800,1371686400,1371686400,2,3,45,22,6,2,8,3,60,184,1203.36,6.54,0.11,10,2,-1,36920.0,-1,7852.98,1.49,3,44830,2,3110,1
67,903,17,1,2,7,1,-1,1351728000,2,-1,1376006400,1376006400,1376006400,2,3,45,8,2,2,4,3,60,32298,72993.48,2.26,0.04,32,2,-1,5426.0,-1,6506.75,90.29,3,43650,2,3121,0
99,909,29,1,2,7,1,-1,1358294400,2,-1,1367280000,1366761600,1366761600,2,3,45,27,7,2,10,3,30,2100,6993.0,3.33,0.11,34,2,-1,1309.0,-1,12356.0,8.65,3,44630,2,3125,1
99,909,29,1,2,7,1,-1,1358294400,2,-1,1367280000,1366761600,1366761600,2,3,45,12,11,2,6,6,60,1702,12373.54,7.27,0.12,10,2,-1,1309.0,-1,12356.0,15.31,3,44630,2,3125,1
45,916,3,1,2,7,3,-1,1352937600,2,-1,1369094400,1367539200,1367539200,2,3,45,136,8,2,5,3,120,50000,1089000.0,21.78,0.18,2,2,-1,16376.0,-1,14547.55,1347.09,3,43843,2,3130,0
52,1162,4,1,2,7,1,-1,1364256000,2,-1,1372377600,1368489600,1368489600,2,3,45,106,33,2,39,6,30,18216,110571.12,6.07,0.2,20,1,-1,1500.0,-1,7513.5,136.78,3,44900,2,3115,1
55,915,14,1,2,7,2,-1,1352678400,2,-1,1375315200,1375315200,1375315200,2,3,45,54,34,2,26,6,60,108700,932646.0,8.58,0.14,20,2,-1,36920.0,-1,29935.05,1153.68,3,43790,2,3102,1
45,916,3,1,2,7,3,-1,1352937600,2,-1,1369094400,1367539200,1367539200,2,2,45,143,7,2,4,3,90,848,6190.4,7.3,0.08,34,1,-1,73.0,-1,14547.55,7.66,3,43846,2,3141,0
45,916,3,1,2,7,3,-1,1352937600,2,-1,1369094400,1368144000,1368144000,2,3,45,12,11,2,6,6,60,54005,378035.0,7.0,0.12,32,2,-1,12877.0,-1,20666.07,467.63,3,43849,2,3171,0
71,918,5,1,2,7,2,-1,1356825600,2,-1,1369958400,1371513600,1371513600,2,3,45,136,8,2,5,3,120,7995,174131.1,21.78,0.18,2,1,-1,1946.0,-1,12382.0,215.4,3,44382,2,3177,1
55,915,14,1,2,7,2,-1,1352678400,2,-1,1374796800,1374796800,1374796800,2,3,45,12,11,2,6,6,60,32508,227556.0,7.0,0.12,32,2,1,-1.0,1,-1.0,281.49,3,43770,2,3182,1
52,1064,4,1,2,7,2,-1,1349395200,2,-1,1372377600,1370563200,1370563200,2,3,45,12,11,2,6,6,60,12873,90111.0,7.0,0.12,10,2,-1,22497.0,-1,11941.65,126.34,3,43460,2,3186,0
45,916,3,1,2,7,3,-1,1352937600,2,-1,1369094400,1369785600,1369785600,2,2,45,143,7,2,4,3,90,10743,78423.9,7.3,0.08,34,1,-1,748.0,-1,20761.0,97.01,3,45203,2,3190,0
45,916,3,1,2,7,3,-1,1352937600,2,-1,1369958400,1369699200,1369699200,2,3,45,136,8,2,5,3,120,19000,413820.0,21.78,0.18,32,2,-1,7733.0,-1,20761.0,511.9,3,43840,2,3197,1
71,925,5,1,2,7,2,-1,1364860800,2,-1,1377561600,1374624000,1374624000,2,3,45,133,28,2,17,6,30,69963,906720.48,12.96,0.43,20,1,-1,7819.0,-1,7108.78,1121.61,3,44991,2,3208,1
52,917,4,1,2,7,2,-1,1359331200,2,-1,1382400000,1382400000,1384128000,2,3,45,8,2,2,4,3,60,42773,96666.98,2.26,0.04,32,1,-1,2270.0,-1,4356.75,119.58,3,44477,2,3211,1
67,914,17,1,2,7,1,-1,1352160000,2,-1,1375228800,1374192000,1374192000,2,3,45,114,61,2,43,6,30,5728,60258.56,10.52,0.35,32,1,-1,770.0,-1,2871.0,74.54,3,43633,2,3220,1
83,919,28,1,2,7,3,-1,1371772800,2,-1,1374451200,1375228800,1375228800,2,3,45,27,7,2,10,3,30,33000,109890.0,3.33,0.11,34,2,-1,18808.0,-1,123945.0,135.93,3,45820,2,3227,1
55,915,14,1,2,7,2,-1,1352678400,2,-1,1375315200,1375315200,1375315200,2,3,45,114,61,2,43,6,30,50000,526000.0,10.52,0.35,32,1,1,-1.0,2,-1.0,650.66,3,43774,2,3230,0
55,915,14,1,2,7,2,-1,1352678400,2,-1,1375315200,1375315200,1375315200,2,3,45,114,61,2,43,6,30,1000,10520.0,10.52,0.35,20,2,1,-1.0,2,-1.0,13.01,3,43774,2,3230,1
45,1070,3,1,2,7,3,-1,1362009600,2,-1,1377043200,1374537600,1374537600,2,3,45,54,34,2,26,6,60,249974,2144776.92,8.58,0.14,2,2,1,-1.0,1,-1.0,2653.09,3,44755,2,3239,1
45,929,3,1,2,7,3,-1,1363219200,2,-1,1378252800,1374537600,1374537600,2,2,45,141,34,2,47,16,60,28029,116320.35,4.15,0.07,20,1,-1,1698.0,1,-1.0,143.89,3,44924,2,3253,0
45,1070,3,1,2,7,3,-1,1362009600,2,-1,1377043200,1375142400,1375142400,2,2,45,141,34,2,47,16,60,38705,160625.75,4.15,0.07,20,1,-1,2352.0,1,-1.0,198.69,3,44758,2,3252,1
56,920,30,1,2,7,1,-1,1366588800,2,-1,1375747200,1369094400,1416268800,2,3,45,108,57,2,41,6,30,48,225.6,4.7,0.16,32,2,1,-1.0,2,-1.0,0.28,3,45151,2,3260,0
67,1067,17,1,2,7,1,-1,1370908800,2,-1,1380240000,1380240000,1380240000,2,3,45,12,11,2,6,6,60,19697,137879.0,7.0,0.12,10,2,-1,11594.0,-1,85414.3,170.56,3,45880,2,3263,0
67,1067,17,1,2,7,1,-1,1370908800,2,-1,1377734400,1379030400,1379030400,2,3,45,27,7,2,10,3,30,7363,24518.79,3.33,0.11,34,2,-1,19158.0,-1,106022.37,30.33,3,45870,2,3267,1
